Leaf_Color_Score,Leaf_Spot_Count,Leaf_Moisture,Leaf_Texture_Score,Plant_Age_Days,Soil_Moisture,Temperature,Disease
7.987630660394754,5,58.514240152763705,7.661127611035346,50,60.4367819914774,22.80890010484859,Healthy
8.297406365311888,2,52.78719721915346,9.271972044662663,77,38.798859306739146,25.559362944308283,Healthy
7.902196090854225,4,51.6598340925384,8.14263177926655,75,61.926041553360974,21.39911077883267,Healthy
8.049474443871572,0,52.77336613941031,9.082727120140548,73,44.91292836531964,27.753585841164327,Healthy
9.154970288655685,5,45.845040272367896,7.957882963566874,90,49.33864427504975,26.331458284438686,Healthy
8.5485853240432,0,57.5237971515056,6.579366329965463,44,52.97945478885472,21.25665045410545,Healthy
8.934585086769236,0,54.47964410642413,8.265370288643044,93,43.51310279056449,28.48949125646488,Healthy
8.204604877458813,0,61.69682779410616,8.299529847786735,52,55.55841667992015,23.84405920941472,Healthy
8.25108280536306,3,70.68813452916282,7.5810922505865745,107,39.38329760381998,24.54464471489325,Healthy
8.464742742918059,2,53.01840384143525,8.095938874821362,55,50.285081944446304,27.548806291063073,Healthy
8.360656968684271,0,65.19679900346601,8.353649760438303,81,60.037030735388896,22.513014967233783,Healthy
7.9479185319113625,4,62.88296212346772,8.189549203017926,67,65.2213191663074,23.22528583349251,Healthy
8.446193821526517,1,56.258550374182235,8.749388425993594,81,61.50807708800511,28.916436421462986,Healthy
8.209451728734741,4,55.51786594725235,8.362083176244221,62,55.77596771994175,26.785471076310742,Healthy
7.831800692544936,8,49.951860948002384,7.592905693606133,88,61.333301551703485,26.872359451156466,Healthy
8.482755479168926,1,50.82196502811335,8.237902279096863,51,62.80095786734201,24.558827855493583,Healthy
7.828526261443369,1,61.303451634205,7.9181377235980115,48,56.9494976919353,25.73489971332617,Healthy
7.9718755710829905,0,59.85639949886109,7.475957829251337,36,49.252446229980514,24.35965854486446,Healthy
8.339908404519102,6,64.86127698561616,8.120030735018286,64,46.97976508289753,24.944460592022832,Healthy
8.070103612485937,2,51.38215245158142,8.459673257120585,95,54.12991881234514,26.205135166296824,Healthy
8.51056479627,0,59.79273985448334,8.206296200390897,66,48.815921729156265,25.073530522776828,Healthy
8.424099231060453,6,65.67416660868166,9.276591228755777,49,61.978565093765425,25.550026017215057,Healthy
9.185411319947951,0,51.282225262553794,7.900303677277988,22,50.79395982655391,22.722602015338907,Healthy
8.267677203914293,3,73.00936671372709,8.675211919093025,53,47.812682629213135,26.47575751451952,Healthy
7.60589505684071,7,67.4355209657703,7.965412173947647,30,65.8309789933233,24.656380464242147,Healthy
8.757017340388057,0,53.20499981636982,8.20262184985909,65,51.39947622816605,26.868549797042498,Healthy
7.719570806777832,1,58.962365053695194,8.457219417029373,79,46.002863265297044,20.397657487793133,Healthy
8.774954569854328,2,52.01210770754757,8.97557598776126,67,64.43437747251062,25.202555444230327,Healthy
9.127336566196893,7,56.00828681216741,8.685785475477177,77,65.94905246025878,22.105229618259685,Healthy
8.508723156999297,5,43.930084108615084,7.608370743667112,24,52.84474532444354,27.152626767387886,Healthy
8.876060673443211,2,71.02892436457033,7.5099492708925535,30,54.55561840882705,26.152196346817924,Healthy
8.185287363357657,0,57.287039683897696,7.547765249747573,78,57.93278596877479,22.180360641017934,Healthy
7.9687598871984875,0,57.498567221814625,8.677571160250618,45,59.03237212414275,23.409227144882678,Healthy
7.843207225481945,1,49.71806142064501,7.923175347326408,41,70.71780106333111,25.105790655915186,Healthy
7.885123521403336,2,57.10137560247336,8.089515200233388,77,61.06006168037844,23.40849655716842,Healthy
7.940881791709893,1,39.58463068211532,7.442404468900723,92,68.15974170801027,24.252891881330864,Healthy
8.459450633375095,2,82.63104646764191,8.759787455717287,62,47.355676475196596,20.18066103922728,Healthy
8.29155863614025,0,46.621970323218605,7.876713557878736,43,68.49713308058051,27.64491927084835,Healthy
8.19641231140752,6,58.61894646118095,7.769357899335867,95,59.31128034947727,21.888261537020632,Healthy
8.114347594862375,0,46.93760215228531,8.66308877376582,103,43.81145940944687,26.688907710071714,Healthy
7.907210843895177,0,53.26084860608905,7.768004615160091,65,48.3523990687117,25.811370477339516,Healthy
8.177392850747887,1,50.739490703667215,7.911614334715833,80,59.00733750099505,22.067334265604348,Healthy
8.24469953744315,4,44.644757751029026,8.471680096189967,51,59.56478934874527,22.710222530372448,Healthy
7.387803054700965,0,58.38467957329106,8.32986125086074,46,60.108739670218995,20.01543981319312,Healthy
8.170264090608708,0,52.785311137582724,8.223699335658207,47,51.9235556461614,28.018878427643322,Healthy
7.9403986587145825,4,48.962345162739055,8.46490208895764,93,35.226843998981686,22.60931423358857,Healthy
8.459682457231242,1,60.96916698697047,7.898007406642089,66,53.75458211686336,28.50334618497942,Healthy
8.314489379485545,3,54.70498427102026,7.956196887963753,56,58.155617139026376,23.737046557539212,Healthy
8.330398685603384,8,64.96899762745353,8.036988233916079,89,51.73539701582759,18.88562639446644,Healthy
7.746361160087168,0,55.18789212766953,8.209209189594775,98,57.6154189901133,24.34269841357341,Healthy
8.57323251153257,0,59.884916464868525,8.585432596943482,35,64.15003234565543,26.015489222483243,Healthy
8.01312043874464,3,76.16554286243516,8.290933127529247,69,51.325112803678046,22.450466891605625,Healthy
8.57365111744491,0,58.57252989775514,7.961171276617441,74,57.66929684229559,28.112619832773696,Healthy
7.970492620515363,1,50.169890273741544,7.977853369961943,72,61.05590893316281,22.233504027467124,Healthy
8.591322664047546,6,61.307479225789606,9.138397906279032,49,45.042762373508666,19.663839253287165,Healthy
8.87321994017013,3,57.55532263271636,8.33998431315991,42,74.56601583693461,25.387663545925683,Healthy
8.2492276575722,4,61.84807385389371,8.311942012139564,49,58.77174685708797,30.6460734894251,Healthy
8.80543902076974,6,53.91027458855052,7.705197589870709,62,55.44579929830956,28.282574555412847,Healthy
7.438390916628331,6,56.735936811368084,7.986559465026289,44,41.76114662507385,27.469511751885744,Healthy
8.232993085234781,0,47.63936982349107,8.032107650354936,98,52.92326918909116,20.49057114064568,Healthy
8.089415621161324,1,36.42490685646743,8.172852566741094,60,60.56965091850735,30.546868284836037,Healthy
8.70695426329649,1,49.14779273006664,9.48667990162493,66,55.11143433530357,24.92762473866999,Healthy
8.289138142345534,1,53.41070394495811,7.926570529379803,64,50.65260183092988,22.86146265196851,Healthy
8.247893602461353,1,70.0319439086615,6.874515095803494,86,64.96868153998103,18.779829302775553,Healthy
8.045790582663843,0,46.73990644225743,7.811091656204562,42,69.01816354738898,27.807035179442384,Healthy
8.77219979274737,4,48.967585830262166,7.937739866860112,74,45.22297752886443,27.138995290517165,Healthy
8.091853570828839,0,63.68767974562793,8.42213165574302,57,64.27463842691398,21.75681001720031,Healthy
8.477171023124917,3,55.523628485488075,8.363066511121058,39,62.392216153655205,24.44529359067103,Healthy
7.964774640766431,5,52.36525047565792,7.495769351818219,33,59.84807961076512,21.15871194251115,Healthy
8.989657381892963,0,71.5716509463203,8.30550873360131,63,50.640647305528404,26.197408343056214,Healthy
8.183064383908818,5,58.913821189296314,8.275150880730939,57,54.54443501023146,25.923405306676177,Healthy
7.4304242233045175,0,63.94611275218172,8.28543271906397,61,55.14747146452314,26.042745116085012,Healthy
7.957108143860786,0,59.566762040781455,7.710813611192483,73,41.37933116609727,28.087466911976932,Healthy
8.412668867085868,2,65.8615278715641,9.032737222231287,85,40.27300614934684,21.161269099792896,Healthy
7.918831640036943,2,62.14127216375299,7.837128093423266,68,48.95693654117342,23.165446591024157,Healthy
7.5670025064183,0,47.18652315506933,7.712063373511333,86,47.40480888934446,32.897146194512175,Healthy
8.421993055396399,2,51.13313775855029,8.550154939704495,53,55.97607851716289,32.68025361480638,Healthy
8.156773045123908,5,52.3745885989929,8.182505754751519,100,49.98426353769786,30.437345673990787,Healthy
8.518488370954962,0,63.05926191244417,8.686277224813365,77,42.43820224087635,22.818588472525395,Healthy
8.088616614001822,1,62.96537678040542,8.288850500466626,38,58.04158280804771,26.83175723585147,Healthy
8.451905701568966,5,64.67137723639124,8.429590039614217,63,41.71231253187207,26.288854657397756,Healthy
8.2934594592234,2,47.786011393437526,7.659471729795868,86,54.68355876914676,27.044502092117874,Healthy
8.212743269258707,2,65.50627044780798,7.941977635891313,66,51.30179769035966,23.696511317703052,Healthy
8.060872544439112,2,54.17001102669218,8.827878062786759,47,53.50502684670913,23.680806825177477,Healthy
8.851140047959179,2,66.25475631574908,7.4572198134815135,70,62.117046364987495,25.246851967826274,Healthy
8.679466168779408,0,69.27477952148465,9.349449061809624,57,51.435979828793826,29.360153431353105,Healthy
8.91080746557882,0,54.638505463233145,8.059107695569745,38,47.650784428126414,21.987577699743795,Healthy
7.854491095703142,1,59.87371786029217,8.975250246407038,45,62.87457918781267,24.358033467323473,Healthy
8.177741330656405,4,49.018223827501615,8.391204873092025,68,58.939610112065196,25.867505931723453,Healthy
9.304885062959901,0,53.752024359985455,7.888429736787617,53,49.90090298154786,28.567049593322654,Healthy
8.839226911595434,0,51.34115541516617,8.435707778193201,53,60.063454542044084,25.6087690625539,Healthy
7.5179151482512445,6,72.36702138476417,7.893605654757806,57,57.28692312579924,26.003370369961075,Healthy
8.496344922702773,8,56.5844221800476,7.800851377730773,37,49.15255968046465,24.900619081378608,Healthy
9.007551038583003,0,59.790303613111185,8.191788551963624,88,75.21545940698897,23.40739368123904,Healthy
7.9797522508668,5,63.45513191701049,9.123353662868016,76,52.12566327370352,26.77196449207693,Healthy
8.698916611262307,4,62.05819224885838,8.733337344794576,88,66.05727192830022,26.94612966276893,Healthy
8.124796863857414,2,67.65207173206686,7.791532164506381,72,51.85328950138111,25.086234468804452,Healthy
8.775303338173284,2,58.37149238524919,7.520071929510039,79,60.1638734491286,31.48976416991638,Healthy
8.06149979427115,2,59.995069469686044,8.988726639881737,63,57.232172206162716,26.82368952914962,Healthy
8.283974105420361,0,59.55271994318646,8.736815874929885,44,56.06375739317501,22.89963755518248,Healthy
8.737770983016178,0,53.52862522182729,8.38860593753226,96,54.4739979114161,23.334401419920404,Healthy
9.046520681248264,0,40.409552347039345,8.420007225026666,54,46.8301374629543,27.12506934189806,Healthy
8.30971032119704,0,47.75756481063284,8.636228664140072,78,54.20659308976494,30.539910988143,Healthy
7.7184618551532305,0,52.464735440950044,8.177206991822251,69,53.07011153714936,26.05616618954289,Healthy
7.636807259114299,6,57.34279057285945,8.758647915794063,71,58.65402575323027,26.70930184069661,Healthy
8.401468852007792,3,68.63322024105945,8.298260584850734,79,54.282114445702184,29.32035164634842,Healthy
7.895623464073328,7,57.67873639484525,7.484612448940975,67,49.55158674020095,27.521930646966172,Healthy
7.906319209313923,0,42.88367415243575,7.973846840375461,16,42.32877741211421,27.281243968432893,Healthy
8.553610071392875,3,50.264190854966294,8.176144321929009,64,45.73308248645966,29.510194905301454,Healthy
8.59481303075905,1,58.215086711956246,8.304191403973775,24,53.02258093983522,22.954047256006604,Healthy
7.749270995547287,1,72.38149221479618,8.520421430633505,53,59.58066225084927,29.198066309758005,Healthy
8.616085157310746,2,52.82450577835541,8.549111656806794,72,62.161545760221856,26.905515405045907,Healthy
8.6722987218937,0,68.5391525250746,8.298799802346199,106,49.486497455283455,30.207891409495748,Healthy
8.289059852558191,0,54.12891332756543,8.039826345902839,73,59.182683904284,23.278899988184264,Healthy
8.189040433482557,8,71.82034536080569,8.418161834837015,65,55.96025061374609,26.84055391819125,Healthy
7.739743345660717,1,44.651327408979284,8.399611561302638,77,51.13450830160501,29.721960289870097,Healthy
7.648405451648946,0,59.795614548479776,8.723549151306077,98,51.32892589704848,28.236042500293888,Healthy
8.182671188724681,1,65.06927949989338,8.526161439206708,33,66.81232279780717,29.140274062442355,Healthy
7.918496784320711,3,61.95224149026191,8.330336882911952,53,49.627013056495585,24.923337787025662,Healthy
8.727728058666713,3,55.03508534331115,8.585849355324171,8,64.19012560297682,19.7808586636657,Healthy
8.03690157636859,0,47.64254819423275,8.780413393689258,55,57.77203105384572,24.85923826336245,Healthy
8.414668372250404,2,47.73606220649144,8.69813340972357,55,42.547344810721995,23.715654517102262,Healthy
8.87534190578544,4,55.210782924737124,8.025371147840785,58,71.61398386848673,26.14580635669466,Healthy
8.393518741235981,5,59.91031327221211,8.070478927089647,61,54.42718992468749,24.888333290470474,Healthy
8.52743329463664,2,63.86112061772464,8.159641709945708,66,39.014394523743135,27.748983024107446,Healthy
8.355919814154095,4,34.82995697445048,9.244187352390362,62,63.86546253390013,21.880282218623407,Healthy
8.475748257278156,0,53.00984831443356,9.157015676933392,61,56.73946298543778,27.610203192066262,Healthy
8.423056849587672,2,60.919688019729804,9.401707792619137,63,56.60879237371974,28.151963188022837,Healthy
8.697486669831092,5,63.10984177623348,7.628497543634758,97,45.829236855850496,25.9079063957171,Healthy
7.8605758674912884,1,60.63009928242784,8.360678607725136,73,67.90969015246918,26.36060290454194,Healthy
8.090129514119207,4,67.51576391139713,7.5861960924315035,76,60.60938193848719,24.107309489920024,Healthy
8.819068065990228,1,59.00461162777234,8.113464087858064,65,46.22979930483839,20.679847352217116,Healthy
8.917527278451237,0,50.068861204349545,7.123304943198142,52,44.41528165274001,29.92604548040911,Healthy
8.654417690204184,0,76.01948644275447,8.690882743495797,58,35.004754281011415,31.872827717772225,Healthy
7.574692389956381,0,66.18056345607712,9.419876203169636,92,59.51127296041888,26.78426302499586,Healthy
8.584037001451138,4,60.249531391755006,8.252100551975937,63,48.96828328906659,24.15797476939968,Healthy
7.438169433612076,1,50.091271142792664,7.648205341392114,68,66.1360182907568,27.75494981800694,Healthy
7.4932747283695695,0,65.52616950390572,7.708756303230844,60,59.40041679219642,22.094966635409094,Healthy
8.247418977765681,0,53.18905884839029,8.359890967071268,33,58.52379790368319,24.941086603219958,Healthy
8.448620479487715,2,68.91312343979075,8.262612251323953,56,55.97838002425827,26.629894087109165,Healthy
8.221987031646567,2,52.38406649754596,7.868549541224525,36,68.99661394549551,21.268410293826143,Healthy
7.888192660991841,0,65.15939501555553,8.052525160853985,89,49.612075006049054,25.836982486671406,Healthy
7.824093826033108,8,48.4992126477639,8.354910355113512,77,58.31039277961199,24.444137023366874,Healthy
8.141580685119958,2,56.82398398697209,8.681939558397454,109,50.54006571993733,20.890591061262768,Healthy
8.160273078241934,9,51.570603456242154,9.019558402722033,98,50.571294066336044,26.706949237555826,Healthy
8.93277848040784,0,56.371357119181106,7.909159543025678,44,49.80577963947194,21.32817919971323,Healthy
8.215337560716652,0,59.87028729432598,7.422052176898186,71,61.668231692871395,19.018793072285632,Healthy
8.368325456431407,5,48.32287185047036,9.036286193418851,73,49.35990515393273,24.83269276702688,Healthy
6.051247110634775,12,76.31004793957095,4.539663203460317,73,56.69028402476016,22.6663218159539,Powdery Mildew
5.393241561340845,9,81.8887454016835,5.545655060297134,82,59.261497882619366,22.050774650915596,Powdery Mildew
6.3458939649906325,12,90.55463631985356,5.196658919697186,73,65.52706828637999,23.40062271434685,Powdery Mildew
5.731388573628755,14,79.65361853435667,4.6070052697460255,43,53.31035701517363,24.52397398073763,Powdery Mildew
5.303485027221757,5,75.10862883624772,6.2464997587163955,69,74.70792619561314,23.245488075642694,Powdery Mildew
5.755499656063986,14,69.67780364649079,5.133696157035952,76,62.65527637085561,25.97612704860957,Powdery Mildew
5.721268109487066,9,76.29207874856323,4.550766009104481,70,67.92704802684638,26.257686697494734,Powdery Mildew
6.013614204795979,11,78.54213039360229,5.695103774508657,81,68.08282095874705,19.06449130294952,Powdery Mildew
5.320698851616082,11,67.12390238272573,4.906514348507277,71,72.23754203485385,22.788503665822727,Powdery Mildew
6.018925739721791,12,56.19626746916903,4.530332303090622,67,58.32244205727114,24.799786189988613,Powdery Mildew
6.4888378745546635,15,70.29245703255833,5.745363068424976,72,65.30331223105568,21.15979200937718,Powdery Mildew
5.663888641080342,10,73.3633297790039,5.080286990524932,70,71.4955053579708,26.571938824359023,Powdery Mildew
6.227299360948596,7,51.56863092078436,5.467159955619637,42,66.20187678485853,19.489660921821923,Powdery Mildew
4.989108803088991,13,78.07324128242118,4.71174479963664,18,63.63004441398014,24.17541201620764,Powdery Mildew
5.134489794051642,12,71.87752120661604,5.2896457498005445,72,60.21544847294756,26.589714504993474,Powdery Mildew
5.728661692137863,11,64.53385632741443,4.778358874404245,52,66.61643152061262,28.135125440427032,Powdery Mildew
5.182644485680889,7,83.76936261994886,4.895338161424067,56,76.31923749916861,21.183153380789406,Powdery Mildew
6.621704371096121,14,68.09670873483438,6.078654106632752,57,73.93676297607446,23.897877741219475,Powdery Mildew
6.385783580229459,16,72.25603319252613,4.623291064826908,79,62.57827704198315,29.04016174257987,Powdery Mildew
5.861440898987231,10,73.47744244691927,4.326436855235151,50,77.6033112635554,21.029317163085814,Powdery Mildew
5.328890057793127,13,81.48563323730397,5.359476655332533,89,61.945639291444316,18.73456799977447,Powdery Mildew
6.475600143379969,11,69.99333586835962,5.664097070924529,81,71.64710217665287,29.495007034703253,Powdery Mildew
5.510416796328935,14,72.45610499917667,5.134296139431629,100,72.06268605031698,24.6148882371489,Powdery Mildew
6.282628301789411,10,65.28632266128795,4.4775954029894836,30,84.44965703952258,19.69037490283495,Powdery Mildew
5.700435869386403,11,74.45925358247281,5.407868606269648,87,63.33538049144849,22.498634858640767,Powdery Mildew
5.927160977719734,11,84.85876460815994,5.245487475819125,84,73.3030501493393,26.520421572455973,Powdery Mildew
5.881459701416668,8,75.19750361402113,4.674321553104085,59,72.69091215004075,26.714849214300905,Powdery Mildew
5.809572209531227,12,85.6177195570819,5.120376589744284,122,72.52407716505235,17.71771172253255,Powdery Mildew
6.139003729497039,13,82.31802203266196,5.336590675634979,67,58.20561410968507,22.372930228141925,Powdery Mildew
5.417265795605815,10,76.70862723536487,5.834952252175703,77,58.432935503718525,24.333808004660423,Powdery Mildew
6.338484168990543,10,70.92786266661666,5.007344097364599,54,73.18624347075087,22.637155554176655,Powdery Mildew
5.988789599758162,9,68.50033359741272,5.361190678913886,62,81.81571080986724,21.801091443156192,Powdery Mildew
5.9011081265883485,14,60.65307413653575,4.119595594009612,39,78.10067282741745,21.34442556232266,Powdery Mildew
6.951189678550714,10,73.47641042557629,5.771054976283938,110,84.49202861309118,26.625098691779428,Powdery Mildew
6.260828136615158,13,78.2268886093331,4.724407141835734,53,67.97300434071238,22.489446132425215,Powdery Mildew
5.596047377802726,14,79.64244166856409,5.044203443145924,99,58.86648708693196,22.419021622160844,Powdery Mildew
5.477429955728738,6,71.3385545132584,4.9391262458083585,100,73.04649347643821,19.927439527012385,Powdery Mildew
6.634341654850385,15,76.65678162774893,4.886757950575084,50,65.02234579143158,26.26624585911256,Powdery Mildew
6.648063837670574,16,68.08920462570981,4.440191283355494,72,53.852485075497185,23.969503142554345,Powdery Mildew
5.733578836165599,10,59.242375461865635,5.256800053284858,59,58.640665314317694,14.383213360155052,Powdery Mildew
5.787618292727213,17,85.29007371638296,4.771451871706864,57,71.75019404860019,20.004843682435126,Powdery Mildew
5.93580635491876,14,81.81546579107446,4.9499229617600236,65,60.97613930594751,20.51935893788042,Powdery Mildew
5.698084498644313,13,79.30867700986599,4.598410524659828,99,65.83101119165946,22.935898116954693,Powdery Mildew
5.463754744383479,4,79.0723631708884,5.368421948546216,64,68.53592573779898,24.547817653112297,Powdery Mildew
5.0968543644010555,10,78.35411743697462,4.3728552884153755,75,57.14734556301276,24.39928994730058,Powdery Mildew
5.783961332966133,7,81.31791483565738,4.632704211600975,53,69.60455357784754,26.445912048286147,Powdery Mildew
5.342880181459721,12,75.43053200264458,5.346552803631572,73,65.06377728733342,20.51722933805384,Powdery Mildew
5.838764747370869,8,48.62919613204314,5.218279902078834,88,49.096540515665296,19.970807885870187,Powdery Mildew
6.078619417452339,18,72.16634966140326,4.635998529385433,66,78.99901135318548,21.062107462626393,Powdery Mildew
5.440363597007385,10,64.3733711339303,5.061335157997398,102,70.58463418492823,22.242939493621137,Powdery Mildew
5.668684928988005,7,79.06487821717727,4.961081401493599,66,93.54486054275888,23.89625872509706,Powdery Mildew
5.461694027457167,10,81.18756567357404,5.056635205268882,41,75.35383147660163,20.995567743383017,Powdery Mildew
6.642983999297895,15,68.42142483472999,5.640508180867556,71,74.82218940097775,24.454198451883425,Powdery Mildew
5.4191395052541065,10,80.23968654064929,4.83261233394673,61,60.35901936520518,24.270797196780382,Powdery Mildew
6.728136213659415,8,72.19375565338207,5.706110277707714,68,71.61897436999787,19.81281941555936,Powdery Mildew
5.992738193743442,11,79.8858399654389,5.593693025782375,121,72.63706538570861,23.977388949746498,Powdery Mildew
5.887472935709801,10,74.70787074769353,4.852299294930486,73,78.54078028486367,19.980372304161076,Powdery Mildew
6.31294535250807,15,71.05545178407137,3.9390725504957027,57,78.37595637248887,22.931395813103354,Powdery Mildew
5.35031399546729,10,78.72496021203642,5.2733667841006895,65,65.06540470548249,21.824725552868536,Powdery Mildew
5.384915416975674,16,69.42143624630928,5.608579260412748,100,75.98648718518368,21.705139061845856,Powdery Mildew
5.981678540651474,11,64.77038511415897,5.162179640860802,46,77.50143510769252,21.606148108104822,Powdery Mildew
5.890521845142778,12,69.92876021036739,5.293346900737637,60,74.97037837965796,18.962060959259755,Powdery Mildew
5.856870810795885,17,63.997349403155404,4.661127514737574,80,69.43665425551679,24.051890297820677,Powdery Mildew
6.020134208566448,13,80.87759873564978,5.2049093284642565,65,73.38058960962185,28.699645804685645,Powdery Mildew
5.740314814127842,9,80.85664535429578,4.939809418023201,26,74.77937341720337,21.394015442138233,Powdery Mildew
5.759260022963128,12,73.52399743823253,5.354725908569519,61,72.10484638540866,22.221359967248247,Powdery Mildew
6.132464716399376,13,64.51649038364323,5.542991058087516,59,74.46446238624917,24.10186194020402,Powdery Mildew
6.627182654557805,11,69.20546563105442,4.990290197056134,63,74.3995352155364,18.151068174690238,Powdery Mildew
5.32584291138414,8,79.60246073578861,5.855306686290962,67,66.64942621447992,23.210156489339543,Powdery Mildew
6.322845236173686,9,73.90695186187828,5.487598814891215,80,69.51665293278995,26.003138277701424,Powdery Mildew
4.583545468150343,14,66.76739453498061,4.084683551571771,80,78.98926836130366,22.587654456116926,Powdery Mildew
6.228793546241322,16,82.51931562867237,5.819982264685697,84,68.60346911121275,18.194102564308494,Powdery Mildew
5.689271880341523,9,89.36754173998251,4.912057093783831,72,72.41188300832374,23.13080733911736,Powdery Mildew
6.562772968193839,10,73.55685964189794,4.628764707150976,43,63.105847272757714,22.888889608854765,Powdery Mildew
5.606813998967233,9,60.74946029062533,4.958447213685653,39,74.08044770951682,23.24731925880351,Powdery Mildew
5.1441018252407815,11,65.98274875527534,5.1595872552095905,96,52.99862024283404,23.34507823744225,Powdery Mildew
5.727940241995012,14,73.70557302590151,4.624015334130591,63,61.63179314557209,26.228021415795794,Powdery Mildew
5.809590241902374,17,71.51471348948303,4.645796616544769,39,53.57488258995244,18.24759217098353,Powdery Mildew
5.920206992955167,13,59.350474383742934,5.447519157038058,60,69.1743440958844,27.836661884766272,Powdery Mildew
6.203577692139489,11,64.8704621966777,3.9240922993353475,55,66.31095808937845,20.038461418546447,Powdery Mildew
5.740934364808463,12,70.20115214553537,4.67499870958827,73,71.53552519655527,19.72880276767146,Powdery Mildew
6.434919570885821,11,72.15079698355878,5.354107211628278,74,75.62509307130595,23.861372495605472,Powdery Mildew
5.524403181411802,13,62.850190341434704,5.0542798528882615,69,66.33506514181968,22.61438746568321,Powdery Mildew
4.953167929526062,10,72.74275920912892,5.079928195998701,49,78.12566272691761,20.401475455356497,Powdery Mildew
6.2362557402370316,13,66.83018152124957,5.887655446304756,46,75.35323338888001,26.001746954128933,Powdery Mildew
5.49822090591551,16,69.99962788320838,5.1443468146399285,75,66.92553006823562,25.432424819479348,Powdery Mildew
6.157069924248495,6,82.43472194302522,4.168754005982163,90,77.01364109462067,19.727100709354406,Powdery Mildew
5.615133570420436,8,70.28063175769012,4.84598285790713,85,78.48246996895686,27.18705143236987,Powdery Mildew
5.547024388039764,11,58.5324944622324,4.597064966751906,89,80.92466258838586,19.296953384360233,Powdery Mildew
5.533391083381197,11,74.24128927055685,4.595198240039177,78,64.20928522343267,22.956643187365163,Powdery Mildew
6.045827911601664,12,68.50891287578744,4.945195098037084,68,65.03991176094299,22.223611811998694,Powdery Mildew
6.519391226727122,13,69.63615745576672,5.348477202255368,63,77.38499710069313,24.108926576594282,Powdery Mildew
5.751714035198097,13,59.432990783452006,4.436616265545098,46,69.14354475810966,28.197544998455275,Powdery Mildew
6.804085065786684,13,76.00675579955566,4.099471132923631,59,61.69772998473409,21.13745720524665,Powdery Mildew
